@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE features71 NUMERIC
@ATTRIBUTE features72 NUMERIC
@ATTRIBUTE features73 NUMERIC
@ATTRIBUTE features74 NUMERIC
@ATTRIBUTE features75 NUMERIC
@ATTRIBUTE features76 NUMERIC
@ATTRIBUTE features77 NUMERIC
@ATTRIBUTE features78 NUMERIC
@ATTRIBUTE features79 NUMERIC
@ATTRIBUTE features80 NUMERIC
@ATTRIBUTE features81 NUMERIC
@ATTRIBUTE features82 NUMERIC
@ATTRIBUTE features83 NUMERIC
@ATTRIBUTE features84 NUMERIC
@ATTRIBUTE features85 NUMERIC
@ATTRIBUTE features86 NUMERIC
@ATTRIBUTE features87 NUMERIC
@ATTRIBUTE features88 NUMERIC
@ATTRIBUTE features89 NUMERIC
@ATTRIBUTE features90 NUMERIC
@ATTRIBUTE features91 NUMERIC
@ATTRIBUTE features92 NUMERIC
@ATTRIBUTE features93 NUMERIC
@ATTRIBUTE features94 NUMERIC
@ATTRIBUTE features95 NUMERIC
@ATTRIBUTE features96 NUMERIC
@ATTRIBUTE features97 NUMERIC
@ATTRIBUTE features98 NUMERIC
@ATTRIBUTE features99 NUMERIC
@ATTRIBUTE features100 NUMERIC
@ATTRIBUTE features101 NUMERIC
@ATTRIBUTE features102 NUMERIC
@ATTRIBUTE features103 NUMERIC
@ATTRIBUTE features104 NUMERIC
@ATTRIBUTE features105 NUMERIC
@ATTRIBUTE features106 NUMERIC
@ATTRIBUTE features107 NUMERIC
@ATTRIBUTE features108 NUMERIC
@ATTRIBUTE features109 NUMERIC
@ATTRIBUTE features110 NUMERIC
@ATTRIBUTE features111 NUMERIC
@ATTRIBUTE features112 NUMERIC
@ATTRIBUTE features113 NUMERIC
@ATTRIBUTE features114 NUMERIC
@ATTRIBUTE features115 NUMERIC
@ATTRIBUTE features116 NUMERIC
@ATTRIBUTE features117 NUMERIC
@ATTRIBUTE features118 NUMERIC
@ATTRIBUTE features119 NUMERIC
@ATTRIBUTE features120 NUMERIC
@ATTRIBUTE features121 NUMERIC
@ATTRIBUTE features122 NUMERIC
@ATTRIBUTE features123 NUMERIC
@ATTRIBUTE features124 NUMERIC
@ATTRIBUTE features125 NUMERIC
@ATTRIBUTE features126 NUMERIC
@ATTRIBUTE features127 NUMERIC
@ATTRIBUTE features128 NUMERIC
@ATTRIBUTE features129 NUMERIC
@ATTRIBUTE features130 NUMERIC
@ATTRIBUTE features131 NUMERIC
@ATTRIBUTE features132 NUMERIC
@ATTRIBUTE features133 NUMERIC
@ATTRIBUTE features134 NUMERIC
@ATTRIBUTE features135 NUMERIC
@ATTRIBUTE features136 NUMERIC
@ATTRIBUTE class {chainsaw,Axe,not}

@DATA
0.137350,0.014320,2.939614,0.187260,0.161079,1.139470,0.004952,0.218394,-29.273513,-0.746111,-0.977706,0.141340,-0.542910,0.088343,-0.271733,-0.181727,-0.105965,-0.070863,0.005619,-0.005687,-0.075267,0.006440,0.005031,0.005454,0.006718,0.006677,0.005059,0.005741,0.004945,0.006075,0.006016,0.008932,0.006132,0.007356,0.000095,-0.000044,-0.000811,0.000248,0.000128,0.004519,0.000011,0.000499,-0.015833,0.002252,-0.003001,-0.004968,0.002976,0.000403,0.001877,-0.002019,0.002109,0.002596,0.000917,0.001435,0.003804,-0.000014,0.000000,0.000012,0.000009,0.000019,-0.000043,0.000009,0.000015,0.000017,0.000072,0.000029,-0.000077,-0.000008,0.044616,0.016165,0.383329,0.039337,0.023634,0.514799,0.003576,0.100818,2.026123,0.827032,0.608998,0.413362,0.356603,0.323035,0.362549,0.320788,0.301281,0.288334,0.262639,0.225268,0.221121,0.007407,0.006121,0.006408,0.007394,0.008383,0.005619,0.006897,0.007306,0.007612,0.007270,0.012147,0.005241,0.005490,0.043873,0.010277,0.550341,0.042289,0.030271,0.550029,0.003027,0.109205,1.888030,0.889098,0.565644,0.495861,0.420270,0.356917,0.369734,0.360044,0.345838,0.310343,0.309545,0.265020,0.267850,0.007715,0.008047,0.008754,0.008837,0.010494,0.007424,0.009415,0.009909,0.009886,0.009706,0.014210,0.007028,0.006463,not
0.174680,0.004052,3.146125,0.206155,0.156331,1.598473,0.003588,0.303672,-31.020111,0.739080,-0.332989,-0.035230,-0.255398,-0.159177,-0.167122,-0.088011,0.005474,0.114985,-0.080557,-0.120718,-0.088980,0.008150,0.005491,0.010917,0.008923,0.009902,0.007732,0.008263,0.002919,0.006746,0.007157,0.007686,0.004858,0.007326,-0.000084,-0.000001,0.000624,-0.000114,-0.000086,-0.000580,0.000595,-0.000133,-0.017843,-0.001411,0.000175,0.000053,0.000419,0.000140,0.000026,0.000262,0.000141,0.000400,0.000388,0.000086,-0.000245,-0.000005,-0.000004,-0.000015,-0.000030,0.000084,-0.000011,-0.000009,-0.000002,-0.000003,-0.000003,-0.000006,-0.000004,0.000021,0.037352,0.005964,0.245357,0.025522,0.014235,0.340835,0.003658,0.059056,1.336846,0.504862,0.339211,0.283761,0.300665,0.234127,0.223765,0.208970,0.223247,0.209403,0.184253,0.182583,0.170331,0.006931,0.004850,0.009955,0.009397,0.009545,0.008317,0.006618,0.002586,0.005558,0.006172,0.006658,0.004093,0.005206,0.032596,0.005829,0.332064,0.023166,0.017431,0.303350,0.003780,0.054896,1.055947,0.520305,0.365927,0.318507,0.326422,0.283207,0.270511,0.254777,0.259016,0.244512,0.231906,0.230546,0.216596,0.009373,0.006309,0.011297,0.011547,0.010997,0.010372,0.008543,0.003407,0.007480,0.007999,0.008855,0.005442,0.005573,not
0.294592,0.046756,3.262776,0.299837,0.192972,2.089941,0.001662,0.383494,-30.405016,-0.047718,-0.007096,-0.055729,-0.253432,0.057775,-0.276987,0.039211,-0.030135,-0.031787,-0.028151,-0.090326,-0.005586,0.003710,0.001862,0.003285,0.002445,0.003260,0.002327,0.002910,0.001155,0.001906,0.002504,0.003163,0.003881,0.002058,0.001123,0.000235,-0.000319,-0.000729,-0.000809,0.007127,0.000006,0.001570,0.104735,-0.005448,-0.002137,-0.003017,-0.003101,-0.000338,-0.003116,0.000105,-0.001480,-0.000416,0.000709,-0.001575,-0.000761,0.000013,0.000004,-0.000011,0.000010,-0.000749,0.000004,-0.000019,0.000006,0.000005,0.000003,0.000009,0.000018,-0.000201,0.030506,0.007693,0.040176,0.022735,0.014955,0.239618,0.000708,0.030267,0.935254,0.343021,0.220126,0.208578,0.216076,0.218519,0.170964,0.234463,0.157850,0.145049,0.153264,0.149339,0.151953,0.003827,0.001021,0.001938,0.001557,0.005075,0.002070,0.001869,0.000660,0.001850,0.002626,0.003196,0.002433,0.002183,0.030262,0.008640,0.046788,0.020453,0.015958,0.203829,0.000887,0.029354,0.748469,0.343091,0.264362,0.235763,0.233066,0.240612,0.213869,0.219309,0.192639,0.191710,0.206677,0.195200,0.192850,0.004072,0.001411,0.002642,0.002051,0.005401,0.002347,0.002232,0.000821,0.002218,0.003023,0.003852,0.003099,0.002235,not
0.075324,0.024335,3.084788,0.138938,0.157609,0.573492,0.008152,0.117229,-26.297067,1.289931,-0.723157,-0.039455,-0.330617,-0.004459,-0.120881,0.066928,-0.148841,-0.051277,-0.120421,-0.043021,-0.031735,0.017018,0.009438,0.021815,0.013928,0.016539,0.015585,0.014314,0.004910,0.008467,0.010250,0.013628,0.008090,0.017149,-0.000057,-0.000035,-0.000254,0.000084,0.000180,0.000372,-0.000002,-0.000081,-0.020125,0.005285,0.001522,-0.001047,0.000349,0.001015,0.000660,-0.000758,-0.000314,0.000004,0.001027,0.000348,0.000054,-0.000000,-0.000001,-0.000000,-0.000065,0.000336,-0.000357,0.000010,0.000000,0.000001,-0.000013,-0.000006,-0.000001,-0.000019,0.043047,0.018548,0.236500,0.041008,0.025295,0.407571,0.005411,0.079764,1.749460,0.707711,0.611481,0.412104,0.423894,0.347726,0.300955,0.308137,0.302591,0.267750,0.265918,0.257051,0.252032,0.019245,0.012113,0.021533,0.015995,0.016817,0.016292,0.015435,0.006573,0.011208,0.010661,0.015074,0.010514,0.009329,0.042632,0.019514,0.331711,0.040415,0.029230,0.396843,0.006479,0.083740,1.434007,0.699895,0.561740,0.420614,0.420273,0.354569,0.329574,0.329403,0.320537,0.303362,0.290923,0.277782,0.279413,0.024411,0.015352,0.026983,0.019784,0.020524,0.019427,0.018759,0.008600,0.014683,0.013402,0.018882,0.013494,0.011257,not
0.028707,0.016650,3.129102,0.102195,0.165241,0.107381,0.008463,0.037012,-27.996594,2.416074,-0.704397,0.532441,0.567099,0.241434,0.070958,0.017422,-0.227436,-0.075583,0.019760,0.001334,0.035083,0.018227,0.003171,0.048642,0.013502,0.034195,0.017553,0.043823,0.003576,0.006923,0.017920,0.043547,0.004411,0.027974,-0.000898,-0.000313,0.009916,0.009688,0.006143,0.012424,0.001875,-0.001554,-0.550578,-0.112707,0.004105,-0.023721,-0.038429,-0.022136,-0.011588,-0.002846,-0.004374,0.002364,0.005616,0.006722,-0.000294,-0.000214,-0.000086,-0.001147,-0.001019,0.004381,-0.000116,-0.001573,-0.000291,-0.000100,-0.000902,-0.001488,-0.000144,0.001079,0.008029,0.013820,0.102844,0.025733,0.031207,0.056265,0.004059,0.008840,1.495063,0.367684,0.268197,0.213569,0.270548,0.204132,0.171540,0.155834,0.178186,0.156854,0.147658,0.165412,0.164217,0.017491,0.002819,0.027793,0.011435,0.025503,0.014778,0.026749,0.004147,0.007022,0.013479,0.027783,0.003842,0.007890,0.008921,0.008118,0.138250,0.029217,0.037752,0.052817,0.004494,0.009203,0.798581,0.360026,0.250500,0.241217,0.232702,0.200497,0.196083,0.201098,0.189274,0.207609,0.189909,0.224232,0.203746,0.021612,0.003695,0.037072,0.014671,0.028915,0.011909,0.035362,0.006014,0.008623,0.018972,0.038544,0.004999,0.008402,not
0.111945,0.017638,3.107862,0.175633,0.175175,0.895548,0.005132,0.180239,-25.728617,1.374419,0.466219,0.589667,-0.241830,0.345114,0.140980,-0.220238,0.042973,0.032261,-0.067802,0.158782,0.004661,0.011827,0.001165,0.036041,0.006885,0.018146,0.004658,0.037945,0.001533,0.003071,0.011672,0.026618,0.001588,0.017434,-0.000061,0.000054,-0.000256,-0.000133,-0.000084,-0.001051,0.000022,-0.000140,0.000919,0.003395,0.000468,0.000631,-0.000407,0.000336,-0.000419,0.000061,0.000267,-0.000503,0.000247,-0.000130,0.000088,-0.000006,-0.000002,0.000081,-0.000002,0.000001,0.000024,0.000001,-0.000002,-0.000001,0.000010,0.000062,-0.000001,0.000021,0.042417,0.013659,0.153962,0.027861,0.014939,0.359544,0.002622,0.083970,0.781694,0.534223,0.354728,0.300212,0.258487,0.260166,0.227614,0.211887,0.187837,0.208723,0.187474,0.175671,0.169201,0.010748,0.001012,0.023558,0.006777,0.013179,0.004338,0.027044,0.001913,0.002738,0.009921,0.019029,0.001371,0.007508,0.040117,0.012543,0.210880,0.026668,0.018754,0.347464,0.003140,0.084913,0.639564,0.464447,0.383034,0.342483,0.301948,0.306627,0.271946,0.265454,0.237722,0.244965,0.235913,0.221361,0.219138,0.013763,0.001385,0.030720,0.009340,0.017971,0.005974,0.036408,0.002460,0.003590,0.013471,0.025075,0.001799,0.008839,not
0.050250,0.005007,2.913144,0.130550,0.176294,0.342745,0.006846,0.059387,-29.571189,1.280025,-0.665646,0.444862,0.712975,0.121422,0.111613,0.014852,0.174147,0.141580,-0.010679,0.208858,0.007553,0.006407,0.003140,0.046083,0.003811,0.012609,0.004844,0.096045,0.003321,0.005915,0.009587,0.058845,0.007358,0.038536,-0.000002,0.000000,-0.000993,-0.000089,-0.000040,-0.001209,0.000013,-0.000104,0.001786,0.002701,-0.001814,0.000727,-0.000845,-0.001593,-0.000673,0.000268,-0.000556,0.000841,0.001295,0.002635,0.000202,-0.000075,-0.000015,0.000169,0.000007,0.000012,0.000007,0.000420,-0.000006,-0.000010,-0.000028,-0.000274,-0.000005,0.000019,0.016882,0.006741,0.274706,0.019026,0.021508,0.219511,0.005793,0.033472,1.108019,0.452159,0.391167,0.350232,0.233711,0.238278,0.232471,0.229874,0.208563,0.206810,0.181111,0.179388,0.148838,0.004982,0.003069,0.037394,0.003004,0.011061,0.005280,0.069485,0.003525,0.005707,0.007295,0.046890,0.008393,0.017604,0.018834,0.004518,0.300781,0.020298,0.023969,0.232711,0.006768,0.036412,0.800454,0.454627,0.352379,0.317714,0.251272,0.273617,0.256979,0.236290,0.242709,0.241381,0.202617,0.227841,0.194640,0.006182,0.004016,0.046447,0.003845,0.015375,0.006663,0.073876,0.004109,0.007789,0.009446,0.052648,0.011421,0.018737,not
0.150445,0.001158,3.190448,0.232199,0.219328,1.273410,0.001936,0.258708,-30.128989,0.968100,-0.135735,0.162893,0.003935,0.125243,-0.047092,0.021420,0.006582,-0.040658,0.033898,0.024304,-0.015639,0.008381,0.004442,0.027969,0.008406,0.032574,0.007299,0.045447,0.003291,0.004843,0.008220,0.013231,0.004464,0.017089,-0.000170,0.000000,-0.000007,-0.000027,0.000032,-0.001246,0.000005,-0.000350,-0.001489,0.001066,0.000589,-0.000018,-0.000052,0.000165,0.000404,0.000770,0.000201,-0.000386,0.000280,0.000124,-0.000708,-0.000001,0.000000,0.000005,-0.000001,-0.000023,-0.000014,0.000366,-0.000006,-0.000009,-0.000007,-0.000005,-0.000005,0.000086,0.023869,0.002287,0.130467,0.016901,0.009217,0.286850,0.000891,0.071832,0.576591,0.316358,0.251472,0.231527,0.188412,0.175949,0.193107,0.163075,0.168315,0.174393,0.150947,0.143929,0.139686,0.005493,0.003691,0.017611,0.006298,0.021973,0.004591,0.029290,0.003117,0.003594,0.004867,0.007378,0.003083,0.006828,0.027180,0.002189,0.170168,0.015925,0.008676,0.323605,0.001017,0.083183,0.492715,0.283338,0.252113,0.242797,0.226971,0.217328,0.221440,0.218534,0.212375,0.212315,0.200866,0.197079,0.194123,0.007544,0.004524,0.025018,0.007865,0.031141,0.006068,0.039915,0.004174,0.004938,0.006543,0.009913,0.004159,0.009081,not
0.148102,0.020280,3.177982,0.215280,0.188697,1.315997,0.003047,0.257401,-24.809064,0.770676,-0.261993,-0.076780,-0.156147,0.108548,0.065749,0.083587,-0.055247,0.043792,-0.016631,-0.013810,0.007544,0.009012,0.005377,0.020575,0.008122,0.010602,0.008642,0.035283,0.005206,0.006172,0.007051,0.022959,0.005706,0.016061,-0.000023,-0.000002,0.000014,-0.000005,0.000012,-0.000310,0.000001,-0.000046,-0.000580,-0.000138,-0.000250,-0.000201,-0.000515,-0.000624,-0.000321,-0.000146,0.000003,-0.000033,-0.000233,0.000016,-0.000060,0.000005,0.000003,0.000005,-0.000000,-0.000004,-0.000003,0.000001,0.000000,0.000015,-0.000002,-0.000003,0.000004,0.000002,0.051926,0.019451,0.139401,0.036178,0.012961,0.443638,0.001834,0.105606,1.002678,0.402801,0.396508,0.282110,0.309924,0.242192,0.253076,0.219090,0.221645,0.198598,0.203875,0.207995,0.202822,0.010439,0.006622,0.015726,0.009228,0.008851,0.011008,0.022921,0.006759,0.007478,0.006879,0.014849,0.007924,0.008512,0.048798,0.015315,0.196130,0.034859,0.014829,0.447658,0.002115,0.107794,0.878453,0.443070,0.387803,0.326284,0.334004,0.278798,0.297484,0.266042,0.254611,0.244371,0.242747,0.248410,0.243189,0.012988,0.008136,0.018998,0.011488,0.011004,0.014350,0.025247,0.008018,0.009704,0.008533,0.017228,0.009007,0.009281,not
0.078477,0.024850,3.111486,0.179129,0.194598,0.500912,0.005710,0.115860,-25.390091,2.593760,-0.059435,0.401792,0.033781,0.272788,0.008429,-0.166030,0.018333,0.074783,0.002816,0.010628,0.092031,0.013047,0.004621,0.030112,0.011249,0.028398,0.015463,0.120248,0.003508,0.005775,0.016821,0.025859,0.003226,0.043354,-0.000029,-0.000039,0.000272,0.000011,0.000058,-0.000052,0.000002,0.000034,-0.001967,0.000088,-0.000060,0.001604,0.000799,-0.000541,0.001090,0.000456,0.000255,0.000068,-0.000356,0.000487,0.000456,-0.000005,0.000001,0.000127,-0.000000,0.000035,-0.000001,-0.000092,0.000030,-0.000060,-0.000022,-0.000001,-0.000001,0.000003,0.036286,0.026095,0.143253,0.036461,0.018134,0.302808,0.005193,0.096447,1.102548,0.521549,0.391683,0.323062,0.312426,0.266865,0.262547,0.247659,0.236285,0.225863,0.213736,0.196981,0.194679,0.015930,0.003907,0.023714,0.012127,0.027377,0.017542,0.080974,0.004728,0.007010,0.018071,0.022439,0.003579,0.019075,0.030485,0.022318,0.208351,0.027367,0.021035,0.243382,0.006100,0.088339,0.791890,0.424292,0.335339,0.290431,0.297165,0.250180,0.241630,0.254669,0.238389,0.232276,0.229480,0.214496,0.210893,0.014011,0.003446,0.027745,0.010654,0.026579,0.017379,0.074259,0.005636,0.007812,0.018947,0.026281,0.003618,0.017987,not
0.093630,0.003635,3.125004,0.101906,0.116154,0.818951,0.005428,0.134365,-28.501138,0.886714,0.004825,-0.432827,0.154782,-0.192519,0.255609,-0.412555,-0.091151,-0.260270,0.118910,-0.044660,0.124383,0.005588,0.002690,0.011761,0.011770,0.018902,0.017411,0.016668,0.006048,0.008714,0.010754,0.008657,0.003470,0.012347,0.000533,0.000005,-0.008953,0.000224,0.000485,-0.001856,0.000268,-0.000587,-0.007672,0.003531,0.003282,0.003682,0.003197,0.000049,0.001063,0.001862,0.004788,0.002989,0.001440,-0.004222,-0.000034,0.000001,-0.000007,0.000433,-0.000038,0.000106,-0.000525,0.000911,-0.000003,-0.000023,-0.000092,-0.000019,-0.000001,0.000171,0.021372,0.004387,0.241059,0.016567,0.029033,0.179752,0.003415,0.020245,0.996665,0.475501,0.351680,0.267782,0.220321,0.238228,0.212933,0.238659,0.206595,0.239505,0.207626,0.209122,0.184448,0.004413,0.002362,0.009609,0.012487,0.019710,0.019252,0.018629,0.007652,0.009689,0.008057,0.006351,0.003391,0.008926,0.018764,0.004419,0.329233,0.020449,0.037683,0.186975,0.004092,0.021986,0.714695,0.455754,0.306118,0.313681,0.251590,0.256655,0.260089,0.248556,0.242371,0.267327,0.228941,0.242802,0.233212,0.006526,0.003220,0.010627,0.010907,0.023179,0.021378,0.019091,0.008964,0.010389,0.009413,0.007210,0.004690,0.008369,not
0.061326,0.029289,2.961386,0.117488,0.150526,0.350009,0.011210,0.081893,-25.468406,2.406595,-0.388891,-0.066103,-0.398451,0.212426,-0.024252,-0.094577,-0.022643,0.023785,-0.119244,0.035626,-0.081975,0.019874,0.007562,0.028691,0.016865,0.023087,0.015081,0.022758,0.006023,0.012774,0.014139,0.019887,0.009157,0.019274,0.000001,0.000045,-0.000042,-0.000015,-0.000015,-0.000005,0.000025,0.000009,0.000838,0.000246,-0.000994,0.000545,0.001167,-0.000518,0.000267,-0.000193,-0.000258,0.001192,0.000358,-0.000541,-0.000436,-0.000001,0.000004,0.000015,-0.000009,-0.000045,0.000014,-0.000006,-0.000054,0.000158,0.000002,0.000010,0.000000,0.000023,0.050652,0.034479,0.310734,0.047685,0.031419,0.408042,0.007140,0.088396,2.431914,0.727169,0.741350,0.373549,0.420247,0.324954,0.289098,0.271058,0.242826,0.232923,0.214906,0.195039,0.193236,0.021193,0.011198,0.025119,0.019016,0.022308,0.018264,0.021440,0.009814,0.015869,0.014394,0.019499,0.011566,0.009932,0.054542,0.036932,0.433998,0.052759,0.039625,0.456573,0.008447,0.103409,1.933196,0.818851,0.667964,0.407422,0.451582,0.365559,0.317835,0.303840,0.267544,0.269939,0.246807,0.233446,0.244047,0.025993,0.015163,0.030681,0.022718,0.026246,0.024255,0.027831,0.012973,0.021200,0.019417,0.024733,0.015342,0.011849,not
0.085406,0.002878,3.166307,0.161489,0.175309,0.745609,0.003850,0.132824,-27.590304,1.909327,-0.482130,-0.088805,-0.171902,0.044336,-0.025342,-0.033189,0.014975,-0.014883,-0.109222,0.006161,-0.124700,0.015063,0.008252,0.017141,0.016741,0.015784,0.013333,0.020879,0.005231,0.009458,0.016908,0.012012,0.013400,0.013619,-0.000029,-0.000002,0.000493,0.000012,0.000071,-0.001043,0.000003,-0.000159,-0.004641,0.000550,-0.000269,0.000506,0.000019,0.000007,-0.000532,0.000197,-0.000279,-0.000376,-0.000050,0.000103,0.000351,-0.000014,0.000010,0.000006,0.000007,0.000061,0.000012,0.000003,-0.000001,-0.000005,-0.000003,0.000004,0.000008,0.000008,0.035880,0.002882,0.111540,0.031169,0.016422,0.428540,0.001656,0.081035,0.899348,0.411104,0.410214,0.291571,0.315667,0.253239,0.233336,0.212780,0.206882,0.197878,0.207497,0.191340,0.178642,0.013519,0.008205,0.015026,0.014866,0.012626,0.013721,0.015463,0.006252,0.008699,0.012134,0.010180,0.014503,0.006884,0.037146,0.002472,0.155858,0.031193,0.017051,0.418668,0.002117,0.082183,0.641766,0.385944,0.361005,0.277795,0.303133,0.264219,0.255848,0.224453,0.229206,0.223077,0.234380,0.222898,0.214635,0.015668,0.010527,0.018807,0.018610,0.014575,0.016226,0.017849,0.007326,0.010812,0.014293,0.012857,0.017823,0.008233,not
0.031620,0.028085,3.081764,0.082287,0.121993,0.210227,0.014729,0.044368,-29.834813,2.122946,-0.446516,-0.090997,-0.458838,0.137903,-0.349125,-0.150598,0.068319,-0.022784,0.103669,-0.040530,0.098893,0.011540,0.004445,0.014011,0.009896,0.046197,0.013555,0.019344,0.002767,0.015938,0.016850,0.029267,0.015087,0.026518,0.000011,-0.000000,-0.001088,0.000017,0.000047,0.000679,0.000007,0.000041,-0.021481,-0.003470,-0.004593,-0.001603,-0.000358,0.001760,0.000351,0.000358,0.002108,0.002968,0.003362,0.001165,0.000084,-0.000056,0.000013,-0.000180,-0.000224,-0.000130,-0.000000,-0.000010,0.000005,0.000164,0.000019,-0.000034,0.000197,-0.000019,0.015759,0.023211,0.260356,0.032053,0.043179,0.143344,0.021773,0.029532,2.735486,0.608731,0.353140,0.344566,0.321193,0.244263,0.322986,0.291351,0.228257,0.313265,0.244471,0.219341,0.201842,0.013794,0.005257,0.016692,0.013593,0.037464,0.015855,0.018873,0.003890,0.019108,0.018547,0.028093,0.015464,0.011560,0.015090,0.022877,0.370943,0.032990,0.048496,0.134293,0.029155,0.028357,1.844478,0.495564,0.348601,0.309626,0.341075,0.235486,0.292503,0.256747,0.253611,0.260332,0.247455,0.219086,0.218520,0.016823,0.007185,0.016592,0.016933,0.043026,0.019202,0.022537,0.005180,0.022167,0.022479,0.029107,0.019271,0.012395,not
0.051009,0.018847,3.059572,0.105321,0.138559,0.427825,0.006949,0.081955,-27.324226,1.574423,-0.328001,0.022432,-0.253703,0.359687,0.066158,0.165624,0.132303,-0.187566,0.002506,0.003999,-0.089549,0.008419,0.005203,0.018497,0.008109,0.015157,0.005084,0.184000,0.002525,0.003143,0.005495,0.016402,0.005633,0.053728,0.000002,0.000000,-0.000095,0.000023,0.000075,-0.000004,0.000010,0.000003,0.000972,0.000249,-0.000873,0.000270,-0.000284,0.000584,0.000491,-0.000106,0.000396,0.000511,0.000273,-0.000140,0.000376,0.000005,-0.000000,0.000076,-0.000007,-0.000003,0.000003,-0.000131,-0.000000,-0.000000,0.000004,0.000023,0.000000,-0.000036,0.024372,0.024591,0.203327,0.025309,0.028800,0.282083,0.005113,0.054153,1.934995,0.631080,0.479795,0.373497,0.333701,0.300133,0.297812,0.287192,0.302556,0.285760,0.272408,0.233077,0.220485,0.009670,0.007386,0.017371,0.010968,0.010344,0.007278,0.085969,0.003668,0.004404,0.006818,0.012335,0.008123,0.021678,0.019776,0.023303,0.273476,0.026617,0.039795,0.243301,0.006269,0.048811,1.401842,0.506871,0.426250,0.362321,0.337063,0.324545,0.316845,0.315111,0.311078,0.302503,0.299952,0.271367,0.258498,0.012917,0.008758,0.022327,0.013935,0.012958,0.009168,0.067364,0.004632,0.005493,0.008675,0.016068,0.010020,0.017865,not
